tconst	averageRating	numVotes
tt0049488	6.3	47
tt0049489	7.0	88
tt0049490	6.1	674
tt0049491	5.3	42
tt0049492	6.9	11
tt0049493	5.9	18
tt0049494	4.9	47
tt0049495	6.4	54
tt0049497	7.1	129
tt0049498	6.6	113
tt0049499	7.3	214
tt0049500	6.1	136
tt0049501	6.2	379
tt0049504	4.8	115
tt0049505	6.5	273
tt0049506	5.9	18
tt0049508	5.7	300
tt0049509	7.1	1116
tt0049510	5.3	276
tt0049511	5.8	57
tt0049512	6.5	13
tt0049513	7.3	17130
tt0049514	5.6	12
tt0049515	5.3	471
tt0049516	5.0	3113
tt0049517	5.6	87
tt0049518	7.1	1444
tt0049520	5.8	346
tt0049521	6.8	1926
tt0049522	7.0	24
tt0049523	6.8	1828
tt0049524	7.6	8
tt0049525	5.8	118
tt0049526	7.5	626
tt0049527	5.5	42
tt0049529	6.2	48
tt0049530	5.9	88
tt0049531	7.7	2239
tt0049532	5.1	22
tt0049533	7.2	54
tt0049534	5.5	52
tt0049535	5.3	7
tt0049536	7.0	31
tt0049537	7.6	925
tt0049538	6.6	10
tt0049539	6.8	188
tt0049540	5.5	178
tt0049541	7.2	402
tt0049542	7.6	7
tt0049543	5.0	34
tt0049544	4.6	23
tt0049545	5.8	12
tt0049546	7.4	345
tt0049547	6.3	485
tt0049549	7.4	62
tt0049550	4.4	5
tt0049551	8.2	10
tt0049552	7.2	3587
tt0049553	6.5	644
tt0049554	7.4	45
tt0049555	6.5	84
tt0049556	7.2	6
tt0049561	5.9	14
tt0049562	4.7	10
tt0049564	5.8	14
tt0049565	6.1	8
tt0049566	7.3	60
tt0049568	6.0	97
tt0049569	7.0	98
tt0049570	4.2	58
tt0049571	6.8	180
tt0049573	7.1	31
tt0049574	7.1	18
tt0049576	7.7	15
tt0049577	6.5	78
tt0049578	6.1	1411
tt0049579	7.0	28
tt0049580	6.6	12
tt0049582	6.7	6
tt0049584	5.4	29
tt0049586	6.5	32
tt0049587	6.2	341
tt0049588	5.9	62
tt0049589	6.1	144
tt0049590	6.8	65
tt0049593	6.3	1432
tt0049594	6.5	78
tt0049595	7.3	20
tt0049596	5.8	11
tt0049597	3.5	53
tt0049599	6.1	15
tt0049601	7.7	2291
tt0049602	6.0	107
tt0049603	7.2	121
tt0049604	5.8	83
tt0049605	6.6	7
tt0049606	6.4	51
tt0049607	5.5	308
tt0049608	7.9	33
tt0049609	7.5	8
tt0049612	6.1	12
tt0049613	7.2	17
tt0049615	3.6	1509
tt0049616	4.7	557
tt0049619	6.3	550
tt0049620	7.2	212
tt0049621	6.5	1059
tt0049622	5.3	20
tt0049623	7.1	23
tt0049624	5.4	5
tt0049627	5.3	158
tt0049628	5.7	6
tt0049629	6.7	444
tt0049631	7.2	53
tt0049632	6.3	26
tt0049633	4.6	9
tt0049634	6.9	523
tt0049635	6.0	290
tt0049636	6.3	401
tt0049637	6.6	719
tt0049638	6.4	12
tt0049639	7.0	1168
tt0049640	6.2	412
tt0049641	3.9	28
tt0049642	7.0	160
tt0049643	6.8	9
tt0049644	2.7	7
tt0049646	6.7	5509
tt0049647	5.4	143
tt0049648	2.8	12
tt0049649	6.6	11
tt0049650	7.3	311
tt0049651	5.7	31
tt0049652	6.8	1196
tt0049653	7.0	3527
tt0049655	5.3	37
tt0049656	7.1	1885
tt0049657	5.5	13
tt0049658	5.9	66
tt0049659	6.3	167
tt0049660	6.4	44
tt0049661	6.3	352
tt0049662	6.5	216
tt0049663	6.3	660
tt0049665	7.2	2396
tt0049666	6.7	307
tt0049667	6.5	555
tt0049668	6.6	334
tt0049669	8.6	230
tt0049672	6.5	625
tt0049674	7.4	4161
tt0049675	5.4	37
tt0049676	6.4	45
tt0049677	5.7	82
tt0049678	6.3	87
tt0049679	7.7	9
tt0049680	4.6	18
tt0049682	6.2	1063
tt0049683	7.0	92
tt0049684	5.3	546
tt0049685	7.3	416
tt0049686	7.7	506
tt0049687	7.7	10
tt0049688	6.2	107
tt0049689	6.9	80
tt0049690	5.2	22
tt0049692	6.0	34
tt0049693	5.7	161
tt0049695	7.0	233
tt0049696	6.4	1091
tt0049697	5.0	98
tt0049698	5.7	122
tt0049700	6.8	198
tt0049701	5.8	44
tt0049703	6.6	153
tt0049705	4.4	21
tt0049706	5.6	509
tt0049707	7.2	107
tt0049708	7.9	41
tt0049709	6.4	21
tt0049710	7.6	5519
tt0049713	4.4	12
tt0049714	6.1	199
tt0049715	5.3	653
tt0049716	5.4	14
tt0049717	6.5	321
tt0049718	6.9	360
tt0049719	4.6	27
tt0049720	6.0	25
tt0049722	7.2	224
tt0049723	5.5	57
tt0049724	7.1	16
tt0049725	5.1	29
tt0049726	5.1	22
tt0049727	6.0	83
tt0049728	5.8	248
tt0049729	6.1	180
tt0049730	7.9	80908
tt0049732	5.3	58
tt0049733	7.3	212
tt0049737	5.8	462
tt0049739	5.9	7
tt0049740	6.0	11
tt0049743	7.4	4729
tt0049744	7.5	109
tt0049745	5.8	1056
tt0049746	7.4	439
tt0049748	6.2	336
tt0049749	5.6	147
tt0049751	5.4	180
tt0049752	8.0	65
tt0049755	6.1	271
tt0049756	7.3	242
tt0049757	6.8	18
tt0049760	7.5	10
tt0049761	6.8	455
tt0049762	6.7	5973
tt0049763	5.5	116
tt0049764	2.9	11
tt0049765	5.7	157
tt0049766	6.7	24
tt0049767	6.4	336
tt0049768	6.6	162
tt0049769	6.7	953
tt0049770	8.1	21
tt0049771	6.9	164
tt0049772	6.7	155
tt0049773	6.8	49
tt0049774	6.1	136
tt0049775	5.5	48
tt0049776	7.3	89
tt0049777	7.5	1541
tt0049778	7.5	7379
tt0049779	4.4	8
tt0049780	6.7	7
tt0049781	5.9	69
tt0049782	6.3	4583
tt0049783	7.5	1388
tt0049784	7.8	2829
tt0049785	6.6	91
tt0049786	4.7	14
tt0049787	6.8	772
tt0049788	6.8	32
tt0049789	6.0	21
tt0049790	5.8	25
tt0049791	6.1	91
tt0049792	7.7	696
tt0049793	6.1	519
tt0049794	7.2	1211
tt0049795	6.0	11
tt0049796	6.5	266
tt0049797	4.9	22
tt0049798	6.0	107
tt0049800	6.7	1236
tt0049801	6.4	521
tt0049803	7.6	7
tt0049804	5.4	116
tt0049805	5.8	107
tt0049806	6.6	140
tt0049807	7.4	542
tt0049808	6.5	171
tt0049809	5.7	29
tt0049810	5.6	27
tt0049813	6.1	96
tt0049814	3.7	19
tt0049815	6.5	2353
tt0049816	5.5	68
tt0049818	6.4	9
tt0049819	5.3	48
tt0049821	6.6	77
tt0049822	6.6	7
tt0049823	5.7	23
tt0049824	5.0	27
tt0049826	3.5	15
tt0049827	6.4	29
tt0049828	6.3	147
tt0049829	7.3	2375
tt0049830	6.8	3138
tt0049831	6.1	309
tt0049832	6.3	37
tt0049833	7.9	63920
tt0049834	6.5	524
tt0049836	6.4	54
tt0049837	6.7	7
tt0049839	7.4	625
tt0049840	6.1	84
tt0049841	6.5	302
tt0049842	7.5	659
tt0049843	7.5	2604
tt0049844	6.8	871
tt0049845	7.1	643
tt0049846	5.8	171
tt0049847	5.5	350
tt0049848	5.8	63
tt0049849	6.3	1241
tt0049850	6.8	32
tt0049851	5.0	122
tt0049854	6.3	214
tt0049856	6.8	1259
tt0049857	6.7	670
tt0049858	7.7	706
tt0049859	6.9	44
tt0049861	7.1	173
tt0049863	4.9	8
tt0049864	8.0	38
tt0049865	7.2	474
tt0049866	7.7	1653
tt0049867	6.6	313
tt0049868	5.6	128
tt0049869	7.8	1349
tt0049870	6.5	534
tt0049871	7.2	1432
tt0049872	6.4	588
tt0049873	6.4	144
tt0049874	6.5	20
tt0049875	6.9	4241
tt0049876	6.5	277
tt0049877	7.4	3551
tt0049878	6.8	174
tt0049880	7.5	49
tt0049881	6.6	1335
tt0049882	6.6	21
tt0049883	4.2	9
tt0049885	6.4	8
tt0049886	5.9	125
tt0049887	7.1	13
tt0049888	6.6	5
tt0049889	7.1	142
tt0049890	7.2	10
tt0049892	6.9	175
tt0049893	6.6	34
tt0049895	7.3	222
tt0049896	6.5	129
tt0049897	5.3	79
tt0049898	4.8	58
tt0049899	7.2	80
tt0049900	4.5	873
tt0049901	6.1	7
tt0049902	8.3	19485
tt0049903	6.9	278
tt0049904	6.4	350
tt0049905	6.7	117
tt0049906	6.7	634
tt0049907	6.0	73
tt0049908	7.6	60
tt0049909	5.3	225
tt0049910	8.1	12
tt0049912	6.4	7
tt0049913	3.2	13
tt0049914	8.1	21
tt0049915	4.8	34
tt0049916	7.4	63
tt0049917	7.6	1319
tt0049918	4.6	25
tt0049919	7.3	34
tt0049921	5.2	114
tt0049922	3.3	1326
tt0049927	5.7	35
tt0049928	7.5	33
tt0049930	4.6	40
tt0049931	7.0	72
tt0049932	4.9	197
tt0049933	6.7	802
tt0049934	6.8	9163
tt0049937	6.2	10
tt0049938	6.0	15
tt0049939	7.2	246
tt0049940	6.1	168
tt0049942	4.2	23
tt0049943	6.2	33
tt0049944	6.0	1285
tt0049945	5.8	297
tt0049946	5.3	63
tt0049947	6.1	55
tt0049948	6.1	137
tt0049949	7.0	5547
tt0049950	6.3	64
tt0049951	5.7	244
tt0049952	7.2	403
tt0049953	6.9	18
tt0049954	5.7	37
tt0049955	6.1	231
tt0049956	7.1	127
tt0049957	5.7	111
tt0049958	4.6	36
tt0049959	5.5	12
tt0049960	4.5	26
tt0049961	6.4	218
tt0049962	5.5	122
tt0049963	6.3	34
tt0049964	5.9	1903
tt0049965	6.7	167
tt0049966	7.4	10407
tt0049967	6.2	2633
tt0049968	3.8	162
tt0049969	5.8	186
tt0049970	6.1	16
tt0049971	5.3	44
tt0049972	7.0	14
tt0049973	6.0	450
tt0049974	5.9	86
tt0049975	7.5	11
tt0049976	7.1	177
tt0049977	7.0	13
tt0049978	5.7	18
tt0049979	6.8	123
tt0049981	5.3	11
tt0049984	6.2	46
tt0049985	4.3	22
tt0049986	7.4	7
tt0049987	6.9	20
tt0049988	4.1	108
tt0049989	6.0	6
tt0049990	7.0	15
tt0049991	7.5	84
tt0049992	7.5	53
tt0049993	7.7	290
tt0049995	7.6	17
tt0049996	7.4	398
tt0049998	6.7	12
tt0049999	7.3	64
tt0050000	7.1	45
tt0050001	5.2	5
tt0050002	7.1	66
tt0050004	6.9	7
tt0050005	7.3	34
tt0050006	8.1	85
tt0050007	7.4	34
tt0050009	7.7	89
tt0050010	7.9	206
tt0050011	7.1	7
tt0050012	7.0	44
tt0050013	7.1	42
tt0050014	5.5	8
tt0050015	6.9	20
tt0050016	7.7	33
tt0050017	7.4	60
tt0050018	8.3	84
tt0050020	8.4	16
tt0050021	8.3	77
tt0050022	7.0	1393
tt0050023	7.4	36
tt0050024	7.6	25
tt0050025	8.4	2355
tt0050026	7.6	175
tt0050030	8.3	200
tt0050031	8.0	6
tt0050032	7.5	6808
tt0050033	8.4	969
tt0050034	8.2	34
tt0050035	8.2	294
tt0050037	8.0	2623
tt0050038	7.9	37
tt0050039	8.3	196
tt0050042	7.9	39
tt0050043	8.2	94
tt0050044	5.7	7
tt0050045	5.9	24
tt0050046	7.6	19
tt0050047	7.5	12
tt0050049	8.5	48
tt0050050	7.1	15
tt0050051	8.2	5259
tt0050052	7.5	14
tt0050053	7.5	845
tt0050054	8.0	20
tt0050055	7.6	167
tt0050056	7.9	197
tt0050057	6.9	146
tt0050058	7.4	18
tt0050059	7.1	8
tt0050060	6.4	7
tt0050061	8.5	107
tt0050062	8.4	71
tt0050063	7.4	328
tt0050064	8.4	327
tt0050065	7.5	20
tt0050066	7.9	582
tt0050067	7.2	204
tt0050068	6.4	19
tt0050069	8.1	258
tt0050070	2.3	56
tt0050071	7.9	254
tt0050072	8.0	67
tt0050073	7.4	2368
tt0050074	7.6	25
tt0050077	8.0	282
tt0050079	8.2	3149
tt0050080	7.0	12
tt0050081	6.2	9
tt0050082	5.5	21
tt0050083	9.0	696917
tt0050084	6.4	6565
tt0050085	6.2	1243
tt0050086	7.6	18336
tt0050087	6.2	565
tt0050090	6.4	22
tt0050091	7.5	1502
tt0050092	5.5	34
tt0050093	6.0	9
tt0050094	7.1	10
tt0050095	6.4	3737
tt0050096	6.0	192
tt0050097	7.2	692
tt0050099	5.1	303
tt0050100	7.1	1388
tt0050101	5.7	13
tt0050103	5.7	158
tt0050104	6.7	75
tt0050105	7.5	27888
tt0050106	5.5	10
tt0050107	5.4	21
tt0050108	5.4	164
tt0050109	6.3	86
tt0050110	5.1	38
tt0050111	7.8	1973
tt0050112	7.2	1188
tt0050113	6.6	5
tt0050114	7.0	5
tt0050115	4.8	39
tt0050116	6.4	77
tt0050118	4.6	2310
tt0050119	6.5	205
tt0050121	6.4	90
tt0050123	7.4	1338
tt0050124	5.9	44
tt0050125	5.4	8
tt0050126	6.7	1860
tt0050127	7.1	27
tt0050128	5.5	218
tt0050131	5.2	89
tt0050132	7.6	67
tt0050134	5.1	21
tt0050135	6.3	632
tt0050136	7.1	158
tt0050137	7.3	10
tt0050139	6.6	133
tt0050140	5.8	276
tt0050142	7.0	282
tt0050143	3.6	807
tt0050144	6.4	58
tt0050145	4.1	10
tt0050146	5.9	528
tt0050147	4.9	2963
tt0050148	6.0	41
tt0050149	6.8	40
tt0050151	6.4	5
tt0050152	6.4	485
tt0050155	6.4	594
tt0050156	6.7	649
tt0050157	5.3	138
tt0050158	5.8	142
tt0050159	5.7	32
tt0050160	6.0	102
tt0050161	7.3	121
tt0050162	7.3	1090
tt0050165	5.9	10
tt0050166	6.6	2105
tt0050167	6.9	78
tt0050168	6.8	960
tt0050169	6.4	466
tt0050170	6.7	38
tt0050171	6.4	1010
tt0050172	5.4	22
tt0050173	5.3	160
tt0050174	6.4	258
tt0050175	6.5	381
tt0050176	7.6	665
tt0050177	3.8	2208
tt0050178	5.7	32
tt0050179	6.8	358
tt0050181	6.4	191
tt0050182	6.5	317
tt0050183	5.7	50
tt0050184	5.7	220
tt0050185	5.6	7
tt0050186	6.1	51
tt0050187	7.0	24
tt0050188	8.1	8608
tt0050189	5.7	264
tt0050190	6.5	271
tt0050191	6.4	68
tt0050192	6.3	467
tt0050193	5.6	636
tt0050194	7.6	1282
tt0050195	6.8	119
tt0050196	5.9	209
tt0050197	5.4	2617
tt0050198	6.2	295
tt0050199	3.6	17
tt0050200	4.7	59
tt0050201	4.4	919
tt0050203	5.4	18
tt0050204	5.9	764
tt0050205	5.1	98
tt0050206	6.9	125
tt0050207	7.1	238
tt0050208	6.3	1389
tt0050209	7.1	354
tt0050210	5.3	1422
tt0050211	4.7	57
tt0050212	8.1	204829
tt0050213	6.8	931
tt0050214	6.6	337
tt0050215	5.2	86
tt0050216	7.9	382
tt0050218	5.3	256
tt0050219	7.0	120
tt0050222	5.5	73
tt0050223	5.1	17
tt0050224	7.1	31
tt0050225	6.4	696
tt0050226	6.1	70
tt0050229	6.0	80
tt0050230	4.7	148
tt0050231	7.2	343
tt0050232	4.7	51
tt0050233	7.0	1463
tt0050234	6.4	70
tt0050235	5.4	427
tt0050236	6.8	87
tt0050237	7.5	682
tt0050238	4.9	7
tt0050239	6.3	16
tt0050240	6.5	152
tt0050241	6.3	56
tt0050242	7.0	18
tt0050243	7.7	1217
tt0050244	6.3	36
tt0050245	5.5	75
tt0050246	7.1	1114
tt0050247	6.9	169
tt0050249	6.1	326
tt0050250	6.6	8
tt0050251	6.2	1391
tt0050252	6.3	704
tt0050254	6.2	10
tt0050255	7.3	258
tt0050256	4.3	6
tt0050257	5.9	14
tt0050258	7.1	36
tt0050259	8.0	237
tt0050260	6.3	299
tt0050261	5.2	235
tt0050262	5.4	15
tt0050263	7.1	551
tt0050264	4.4	9
tt0050265	5.5	144
tt0050266	5.5	35
tt0050267	6.0	112
tt0050268	4.9	50
tt0050269	6.3	9
tt0050270	5.4	34
tt0050271	6.5	1965
tt0050272	5.3	26
tt0050274	5.2	82
tt0050275	7.3	61
tt0050276	6.6	17
tt0050277	4.8	23
tt0050278	5.1	9
tt0050279	5.6	81
tt0050280	7.1	9753
tt0050281	4.5	914
tt0050282	7.6	575
tt0050283	7.4	902
tt0050285	5.8	170
tt0050286	5.2	105
tt0050287	5.6	214
tt0050288	6.4	73
tt0050289	6.9	7
tt0050290	7.1	55
tt0050291	5.7	50
tt0050292	5.4	489
tt0050293	5.9	125
tt0050294	5.2	3235
tt0050295	6.2	237
tt0050296	6.8	2474
tt0050297	6.7	52
tt0050298	6.1	360
tt0050299	5.4	265
tt0050301	6.5	1274
tt0050302	5.7	518
tt0050303	7.5	330
tt0050304	4.6	7
tt0050305	5.9	20
tt0050306	6.8	4244
tt0050307	7.3	7776
tt0050308	4.8	6
tt0050309	7.1	16
tt0050310	7.2	15
tt0050311	6.1	37
tt0050312	7.1	477
tt0050313	4.2	14
tt0050315	5.2	10
tt0050316	6.3	157
tt0050317	4.9	242
tt0050318	7.9	33
tt0050319	6.8	88
tt0050321	6.7	86
tt0050322	8.4	1680
tt0050323	6.1	710
tt0050324	6.9	11
tt0050325	6.1	185
tt0050326	7.3	792
tt0050327	6.2	617
tt0050329	6.4	72
tt0050330	7.4	4889
tt0050331	5.8	13
tt0050332	8.2	416
tt0050333	6.7	22
tt0050334	5.9	53
tt0050335	5.6	196
tt0050336	6.0	321
tt0050337	5.8	126
tt0050338	6.0	310
tt0050339	4.6	23
tt0050340	5.0	35
tt0050341	7.6	533
tt0050343	6.0	49
tt0050344	5.5	27
tt0050345	5.7	20
tt0050346	7.0	55
tt0050347	7.3	2698
tt0050349	6.6	25
tt0050350	6.0	50
tt0050354	6.8	31
tt0050355	6.4	37
tt0050356	7.5	9975
tt0050357	5.8	12
tt0050358	3.1	9
tt0050359	7.5	996
tt0050360	7.3	42
tt0050362	6.9	14
tt0050363	5.8	428
tt0050364	6.6	12
tt0050365	6.1	53
tt0050367	6.8	813
tt0050370	6.8	189
tt0050371	8.2	14111
tt0050374	8.0	8
tt0050375	5.7	30
tt0050377	6.1	335
tt0050378	5.4	55
tt0050379	5.9	2418
tt0050381	5.4	1833
tt0050382	6.3	93
tt0050383	6.9	1712
tt0050384	7.2	412
tt0050385	6.1	361
tt0050386	5.6	41
tt0050388	6.0	240
tt0050389	6.4	80
tt0050390	5.5	60
tt0050393	6.2	3482
tt0050394	4.6	29
tt0050395	6.2	6
tt0050396	4.6	142
tt0050397	6.0	1479
tt0050398	7.2	1203
tt0050399	6.3	104
tt0050400	7.1	85
tt0050401	6.5	58
tt0050403	6.5	15
tt0050404	6.1	136
tt0050405	6.9	478
tt0050406	6.9	121
tt0050407	7.0	4695
tt0050408	6.5	16
tt0050409	6.9	236
tt0050410	6.4	31
tt0050411	5.9	43
tt0050412	6.9	14
tt0050413	6.2	10
tt0050414	3.8	1409
tt0050415	4.7	12
tt0050416	6.2	26
tt0050417	7.5	27
tt0050418	6.6	86
tt0050419	7.0	27420
tt0050420	6.2	245
tt0050421	6.3	86
tt0050422	5.9	571
tt0050423	5.6	9
tt0050424	6.6	643
tt0050425	5.7	16
tt0050426	6.5	6
tt0050427	6.6	5
tt0050428	5.9	60
tt0050429	5.4	70
tt0050431	5.9	22
tt0050432	4.6	3340
tt0050433	6.8	6
tt0050435	6.6	121
tt0050436	5.5	6
tt0050437	5.0	5
tt0050438	6.1	343
tt0050439	5.5	684
tt0050440	5.7	80
tt0050441	6.5	26
tt0050442	6.6	158
tt0050444	6.4	88
tt0050445	7.5	20
tt0050446	7.2	292
tt0050447	5.7	49
tt0050448	6.4	35
tt0050449	7.0	385
tt0050450	5.8	115
tt0050451	7.1	18
tt0050452	7.3	27
tt0050454	6.9	571
tt0050455	7.5	306
tt0050456	7.2	1482
tt0050457	5.8	187
tt0050458	7.6	4372
tt0050459	6.7	196
tt0050460	6.0	69
tt0050461	5.1	20
tt0050462	7.0	19
tt0050463	7.5	11
tt0050464	5.0	64
tt0050465	4.9	134
tt0050466	6.0	256
tt0050467	6.2	698
tt0050468	7.2	14186
tt0050469	5.9	158
tt0050470	6.4	1144
tt0050471	6.4	488
tt0050472	7.4	23
tt0050473	4.0	28
tt0050474	4.5	33
tt0050476	6.6	166
tt0050478	6.7	152
tt0050480	3.5	313
tt0050481	6.4	409
tt0050482	7.1	77
tt0050483	5.8	361
tt0050484	7.6	246
tt0050485	6.4	308
tt0050486	6.7	33
tt0050487	7.1	1181
tt0050488	5.2	12
tt0050489	6.5	27
tt0050490	7.4	7807
tt0050491	5.7	11
tt0050492	4.2	34
tt0050494	6.3	718
tt0050495	6.3	247
tt0050496	6.4	39
tt0050497	4.8	81
tt0050498	6.0	24
tt0050499	5.9	104
tt0050500	5.5	901
tt0050502	6.2	134
tt0050503	5.6	55
tt0050504	6.4	76
tt0050505	6.1	76
tt0050506	5.5	220
tt0050507	5.9	138
tt0050508	5.7	22
tt0050509	4.8	17
tt0050510	5.7	249
tt0050511	4.3	13
tt0050512	6.3	156
tt0050514	4.0	39
tt0050515	5.6	153
tt0050516	5.6	64
tt0050517	6.8	8
tt0050518	5.4	29
tt0050519	6.5	221
tt0050520	5.6	219
tt0050522	5.2	167
tt0050523	5.9	49
tt0050524	6.1	286
tt0050525	5.6	96
tt0050526	6.5	491
tt0050527	7.0	197
tt0050529	3.7	12
tt0050530	5.2	2333
tt0050531	5.3	789
tt0050533	6.5	11
tt0050534	7.4	997
tt0050535	5.7	136
tt0050536	10.0	6
tt0050538	6.0	7
tt0050539	7.6	16141
tt0050541	3.9	8
tt0050542	6.6	53
tt0050543	8.5	26
tt0050544	6.3	400
tt0050545	5.5	1615
tt0050546	5.3	1232
tt0050547	6.0	356
tt0050549	6.1	1056
tt0050552	6.3	440
tt0050554	5.0	6
tt0050556	6.6	7826
tt0050557	5.5	200
tt0050558	6.4	546
tt0050560	6.2	668
tt0050561	6.4	5
tt0050562	5.7	2173
tt0050564	6.2	222
tt0050565	6.8	401
tt0050566	5.3	6
tt0050567	6.5	1613
tt0050568	6.0	146
tt0050569	7.0	1128
tt0050570	7.5	61
tt0050571	4.6	18
tt0050574	7.3	599
tt0050575	7.6	36
tt0050577	7.7	6
tt0050578	5.2	8
tt0050579	5.5	106
tt0050580	6.3	575
tt0050581	8.1	10
tt0050583	5.9	29
tt0050584	5.7	15
tt0050585	7.9	6654
tt0050586	6.6	83
tt0050587	6.9	28
tt0050588	6.4	9
tt0050589	5.8	107
tt0050590	6.9	252
tt0050591	7.0	78
tt0050593	6.2	170
tt0050594	5.3	117
tt0050597	5.2	44
tt0050598	7.1	7436
tt0050599	5.7	1894
tt0050600	5.5	32
tt0050601	5.3	6
tt0050602	7.9	18
tt0050603	6.0	59
tt0050604	7.5	886
tt0050605	8.0	8
tt0050606	7.6	8
tt0050608	6.4	16
tt0050609	5.9	34
tt0050610	5.8	1629
tt0050612	7.4	426
tt0050613	8.1	47164
tt0050614	6.1	149
tt0050615	6.6	8
tt0050616	4.8	17
tt0050617	5.7	53
tt0050618	5.4	16
tt0050620	5.8	99
tt0050622	5.7	1548
tt0050623	8.8	5
tt0050624	5.9	37
tt0050625	5.5	116
tt0050626	4.4	21
tt0050627	5.6	42
tt0050628	6.8	37
tt0050629	6.1	2839
tt0050630	7.3	13
tt0050631	6.6	2484
tt0050632	5.8	179
tt0050633	7.6	567
tt0050634	8.3	15268
tt0050635	6.0	9
tt0050636	7.3	7
tt0050637	4.7	85
tt0050638	6.4	5
tt0050639	5.7	67
tt0050643	5.8	71
tt0050644	4.8	68
tt0050645	7.3	91
tt0050646	5.8	811
tt0050649	5.4	200
tt0050650	6.4	481
tt0050651	5.6	7
tt0050652	6.5	694
tt0050653	6.8	597
tt0050654	5.6	135
tt0050655	6.9	60
tt0050656	6.6	42
tt0050657	5.8	79
tt0050658	7.2	14112
tt0050659	6.5	1900
tt0050660	6.0	642
tt0050661	5.5	53
tt0050662	3.7	16
tt0050664	5.3	44
tt0050665	8.0	1226
tt0050667	6.2	22
tt0050668	6.6	57
tt0050669	7.2	1567
tt0050670	6.4	172
tt0050671	6.9	15
tt0050672	3.9	322
tt0050673	4.9	30
tt0050674	6.7	63
tt0050675	5.3	292
tt0050676	4.7	265
tt0050677	4.9	86
tt0050679	6.4	147
tt0050680	6.9	883
tt0050681	7.2	2414
tt0050682	6.5	319
tt0050684	6.8	29
tt0050685	4.9	11
tt0050686	5.8	13
tt0050687	5.7	7
tt0050688	6.7	62
tt0050689	6.2	101
tt0050690	6.4	61
tt0050691	6.7	189
tt0050692	5.2	192
tt0050693	5.4	19
tt0050695	6.4	98
tt0050696	6.4	34
tt0050697	5.7	69
tt0050698	6.7	278
tt0050699	7.2	2438
tt0050700	5.8	10
tt0050702	7.3	187
tt0050703	7.0	24
tt0050704	6.8	607
tt0050705	5.3	18
tt0050706	7.8	19010
tt0050707	5.9	160
tt0050708	5.9	56
tt0050709	7.5	1411
tt0050710	6.8	454
tt0050711	5.6	76
tt0050712	6.0	60
tt0050713	7.9	24
tt0050714	7.1	3311
tt0050715	5.0	14
tt0050716	6.1	64
tt0050717	2.5	2409
tt0050718	4.4	241
tt0050719	7.0	308
tt0050720	6.4	2886
tt0050721	6.6	474
tt0050722	5.8	2404
tt0050723	3.5	883
tt0050724	5.9	318
tt0050725	5.4	1240
tt0050728	5.0	101
tt0050729	6.4	144
tt0050730	5.2	33
tt0050731	3.8	5
tt0050732	7.4	695
tt0050733	5.6	10
tt0050734	7.6	97
tt0050735	6.3	208
tt0050736	6.0	59
tt0050737	6.2	581
tt0050738	6.3	807
tt0050739	6.7	20
tt0050740	6.5	161
tt0050741	6.2	24
tt0050742	5.6	32
tt0050743	6.0	88
tt0050744	6.9	29
tt0050745	6.5	29
tt0050746	7.2	1183
tt0050747	7.0	39
tt0050748	4.2	70
tt0050749	6.9	1668
tt0050750	5.4	49
tt0050751	6.6	38
tt0050752	7.5	72
tt0050753	6.6	104
tt0050754	5.8	23
tt0050755	6.4	55
tt0050756	5.8	101
tt0050757	6.9	139
tt0050758	8.0	1072
tt0050759	5.8	51
tt0050760	7.6	297
tt0050761	8.0	24
tt0050762	7.3	1636
tt0050763	6.7	3610
tt0050764	6.0	70
tt0050765	5.2	54
tt0050766	7.5	12164
tt0050767	5.3	400
tt0050768	7.0	44
tt0050770	8.4	9
tt0050771	7.1	886
tt0050772	5.8	95
tt0050773	6.3	59
tt0050774	6.4	46
tt0050775	6.6	41
tt0050777	6.8	162
tt0050778	6.3	1577
tt0050780	7.6	15
tt0050781	6.7	2467
tt0050782	7.8	7391
tt0050783	8.1	43260
tt0050784	6.1	154
tt0050785	6.1	140
tt0050787	5.4	66
tt0050788	7.0	180
tt0050789	6.5	86
tt0050792	6.8	273
tt0050794	6.2	50
tt0050795	5.4	179
tt0050796	6.5	22
tt0050797	6.4	425
tt0050798	7.3	12008
tt0050799	6.0	277
tt0050800	7.5	844
tt0050802	6.7	358
tt0050803	7.2	1829
tt0050804	5.6	130
tt0050805	6.6	893
tt0050806	5.8	13
tt0050808	7.1	51
tt0050809	6.5	42
tt0050810	6.2	247
tt0050811	5.2	12
tt0050812	6.1	148
tt0050813	6.8	233
tt0050814	6.7	3175
tt0050815	6.7	4822
tt0050816	7.2	5
tt0050817	6.5	1696
tt0050818	6.4	330
tt0050819	7.2	18
tt0050820	7.1	102
tt0050821	6.4	22
tt0050822	4.3	108
tt0050823	5.5	16
tt0050825	8.4	179892
tt0050826	6.9	82
tt0050827	5.5	189
tt0050828	6.1	7
tt0050829	7.1	224
tt0050831	5.2	266
tt0050832	5.7	269
tt0050833	5.3	302
tt0050834	5.6	14
tt0050835	4.8	103
tt0050836	6.0	12
tt0050837	6.8	424
tt0050838	5.9	21
tt0050839	7.2	5411
tt0050840	6.1	42
tt0050841	6.1	427
tt0050842	5.8	454
tt0050843	6.6	17
tt0050844	7.5	310
tt0050845	5.2	53
tt0050846	7.1	11
tt0050847	6.9	954
tt0050848	5.2	6
